Description,JSON
" IBM MQ 8.0, 9.0 LTS, 9.1 CD, 9.1 LTS, 9.2 CD, and 9.2 LTS could allow an authenticated and authorized user to cause a denial of service to the MQTT channels. IBM X-Force ID: 228335. ","{""rootcause"": """", ""weakness"": """", ""impact"": ""denial of service"", ""vector"": """", ""attacker"": """", ""product"": ""IBM MQ"", ""version"": [""8.0"", ""9.0 LTS"", ""9.1 CD"", ""9.1 LTS"", ""9.2 CD"", ""9.2 LTS""], ""component"": ""MQTT channels""}"
Improper Input Validation vulnerability in handling the Transfer-Encoding header of Apache Traffic Server allows an attacker to poison the cache. This issue affects Apache Traffic Server 8.0.0 to 9.0.2.,"{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""poison the cache"", ""vector"": """", ""attacker"": """", ""product"": ""Apache Traffic Server"", ""version"": ""8.0.0 to 9.0.2"", ""component"": ""handling the Transfer-Encoding header""}"
Improper Input Validation vulnerability in HTTP/2 header parsing of Apache Traffic Server allows an attacker to smuggle requests. This issue affects Apache Traffic Server 8.0.0 to 9.1.2.,"{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""smuggle requests"", ""vector"": """", ""attacker"": """", ""product"": ""Apache Traffic Server"", ""version"": ""8.0.0 to 9.1.2"", ""component"": ""HTTP/2 header parsing""}"
Improper Input Validation vulnerability in HTTP/2 frame handling of Apache Traffic Server allows an attacker to smuggle requests. This issue affects Apache Traffic Server 8.0.0 to 9.1.2.,"{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""smuggle requests"", ""vector"": """", ""attacker"": """", ""product"": ""Apache Traffic Server"", ""version"": ""8.0.0 to 9.1.2"", ""component"": ""HTTP/2 frame handling""}"
An Improper Input Validation vulnerability exists in Trihedral VTScada version 12.0.38 and prior. A specifically malformed HTTP request could cause the affected VTScada to crash. Both local area network (LAN)-only and internet facing systems are affected. ,"{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""crash"", ""vector"": ""specifically malformed HTTP request"", ""attacker"": """", ""product"": ""Trihedral VTScada"", ""version"": ""12.0.38 and prior"", ""component"": """"}"
Insufficient validation of untrusted input in DevTools in Google Chrome on Chrome OS prior to 105.0.5195.125 allowed an attacker who convinced a user to install a malicious extension to bypass navigation restrictions via a crafted HTML page. (Chromium security severity: High),"{""rootcause"": ""Insufficient validation of untrusted input"", ""weakness"": """", ""impact"": ""bypass navigation restrictions"", ""vector"": ""crafted HTML page"", ""attacker"": ""attacker who convinced a user to install a malicious extension"", ""product"": ""Google Chrome on Chrome OS"", ""version"": ""prior to 105.0.5195.125"", ""component"": ""DevTools""}"
"When a user opens manipulated AutoCAD (.dwg, TeighaTranslator.exe) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": [""manipulated AutoCAD (.dwg"", ""TeighaTranslator.exe) files""], ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": """", ""component"": """"}"
"When a user opens manipulated Windows Bitmap (.bmp, 2d.x3d) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": [""manipulated Windows Bitmap (.bmp"", ""2d.x3d) files""], ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": """", ""component"": """"}"
"When a user opens manipulated Computer Graphics Metafile (.cgm, CgmCore.dll) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": [""manipulated Computer Graphics Metafile (.cgm"", ""CgmCore.dll) files""], ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": """", ""component"": """"}"
"When a user opens manipulated Encapsulated Post Script (.eps, ai.x3d) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": [""manipulated Encapsulated Post Script (.eps"", ""ai.x3d) files""], ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": """", ""component"": """"}"
"When a user opens manipulated JPEG 2000 (.jp2, jp2k.x3d) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": [""manipulated JPEG 2000 (.jp2"", ""jp2k.x3d) files""], ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": """", ""component"": """"}"
"When a user opens manipulated Jupiter Tesselation (.jt, JTReader.x3d) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": [""manipulated Jupiter Tesselation (.jt"", ""JTReader.x3d) files""], ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": """", ""component"": """"}"
"When a user opens manipulated Portable Document Format (.pdf, PDFView.x3d) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": [""manipulated Portable Document Format (.pdf"", ""PDFView.x3d) files""], ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": """", ""component"": """"}"
"When a user opens manipulated Radiance Picture (.hdr, hdr.x3d) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": [""manipulated Radiance Picture (.hdr"", ""hdr.x3d) files""], ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": """", ""component"": """"}"
"When a user opens manipulated Scalable Vector Graphics (.svg, svg.x3d) files received from untrusted sources in SAP 3D Visual Enterprise Viewer, the application crashes and becomes temporarily unavailable to the user until restart of the application.","{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": [""manipulated Scalable Vector Graphics (.svg"", ""svg.x3d) files""], ""attacker"": """", ""product"": ""SAP 3D Visual Enterprise Viewer"", ""version"": """", ""component"": """"}"
"Due to missing input validation in the Manage Checkbooks component of SAP S/4HANA - version 101, 102, 103, 104, 105, 106, an attacker could insert or edit the value of an existing field in the database. This leads to an impact on the integrity of the data.","{""rootcause"": ""missing input validation"", ""weakness"": """", ""impact"": ""insert or edit the value of an existing field"", ""vector"": """", ""attacker"": """", ""product"": ""SAP S/4HANA"", ""version"": [""101"", ""102"", ""103"", ""104"", ""105"", ""106""], ""component"": ""Manage Checkbooks component""}"
"A vulnerability has been identified in SINEMA Remote Connect Server (All versions < V3.1). Due to improper input validation, the OpenSSL certificate's password could be printed to a file reachable by an attacker.","{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""OpenSSL certificate's password could be printed to a file"", ""vector"": """", ""attacker"": """", ""product"": ""SINEMA Remote Connect Server"", ""version"": ""All versions < V3.1"", ""component"": """"}"
 Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user with admin privileges may potentially exploit this vulnerability in order to modify a UEFI variable. ,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""modify a UEFI variable"", ""vector"": """", ""attacker"": """", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user with admin privileges may potentially exploit this vulnerability in order to modify a UEFI variable.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""modify a UEFI variable"", ""vector"": """", ""attacker"": """", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user with admin privileges may potentially exploit this vulnerability in order to modify a UEFI variable.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""modify a UEFI variable"", ""vector"": """", ""attacker"": """", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user may potentially exploit this vulnerability by using an SMI to gain arbitrary code execution in SMRAM.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""gain arbitrary code execution in SMRAM"", ""vector"": ""SMI"", ""attacker"": """", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user may potentially exploit this vulnerability by using an SMI to gain arbitrary code execution in SMRAM.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""gain arbitrary code execution in SMRAM"", ""vector"": ""SMI"", ""attacker"": """", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user may potentially exploit this vulnerability by using an SMI to gain arbitrary code execution in SMRAM.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""gain arbitrary code execution in SMRAM"", ""vector"": ""SMI"", ""attacker"": """", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user may potentially exploit this vulnerability by using an SMI to gain arbitrary code execution in SMRAM.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""gain arbitrary code execution in SMRAM"", ""vector"": ""SMI"", ""attacker"": """", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user may potentially exploit this vulnerability by using an SMI to gain arbitrary code execution in SMRAM.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""gain arbitrary code execution in SMRAM"", ""vector"": ""SMI"", ""attacker"": """", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
 Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user may potentially exploit this vulnerability by using an SMI to gain arbitrary code execution in SMRAM. ,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""gain arbitrary code execution in SMRAM"", ""vector"": ""SMI"", ""attacker"": """", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user may potentially exploit this vulnerability by using an SMI to gain arbitrary code execution in SMRAM.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""gain arbitrary code execution in SMRAM"", ""vector"": ""SMI"", ""attacker"": """", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
"In ril, there is a possible system crash due to an incorrect bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS07257259; Issue ID: ALPS07257259.","{""rootcause"": ""incorrect bounds check"", ""weakness"": """", ""impact"": ""system crash"", ""vector"": """", ""attacker"": """", ""product"": """", ""version"": """", ""component"": ""ril""}"
"In Wi-Fi driver, there is a possible undefined behavior due to incorrect error handling. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: GN20220705028; Issue ID: GN20220705028.","{""rootcause"": ""incorrect error handling"", ""weakness"": """", ""impact"": ""local escalation of privilege"", ""vector"": """", ""attacker"": """", ""product"": """", ""version"": """", ""component"": ""Wi-Fi driver""}"
"In Wi-Fi driver, there is a possible undefined behavior due to incorrect error handling. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: GN20220705042; Issue ID: GN20220705042.","{""rootcause"": ""incorrect error handling"", ""weakness"": """", ""impact"": ""local escalation of privilege"", ""vector"": """", ""attacker"": """", ""product"": """", ""version"": """", ""component"": ""Wi-Fi driver""}"
"In Wi-Fi driver, there is a possible undefined behavior due to incorrect error handling. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: GN20220705059; Issue ID: GN20220705059.","{""rootcause"": ""incorrect error handling"", ""weakness"": """", ""impact"": ""local escalation of privilege"", ""vector"": """", ""attacker"": """", ""product"": """", ""version"": """", ""component"": ""Wi-Fi driver""}"
"In Wi-Fi driver, there is a possible undefined behavior due to incorrect error handling. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: GN20220705066; Issue ID: GN20220705066.","{""rootcause"": ""incorrect error handling"", ""weakness"": """", ""impact"": ""local escalation of privilege"", ""vector"": """", ""attacker"": """", ""product"": """", ""version"": """", ""component"": ""Wi-Fi driver""}"
Improper input validation in BIOS firmware for some Intel(R) NUC 11 Performance kits and Intel(R) NUC 11 Performance Mini PCs before version PATGL357.0042 may allow a privileged user to potentially enable escalation of privilege via local access.,"{""rootcause"": ""Improper input validation"", ""weakness"": """", ""impact"": ""escalation of privilege"", ""vector"": ""local access"", ""attacker"": ""privileged user"", ""product"": [""Intel(R) NUC 11 Performance kits"", ""Intel(R) NUC 11 Performance Mini PCs""], ""version"": ""before version PATGL357.0042"", ""component"": ""BIOS firmware""}"
Improper input validation in the Intel(R) SUR software before version 2.4.8902 may allow an authenticated user to potentially enable escalation of privilege via local access.,"{""rootcause"": ""Improper input validation"", ""weakness"": """", ""impact"": ""escalation of privilege"", ""vector"": ""local access"", ""attacker"": ""authenticated user"", ""product"": ""Intel(R) SUR software"", ""version"": ""before version 2.4.8902"", ""component"": """"}"
Improper input validation in the firmware for some Intel(R) NUC Laptop Kits before version BC0076 may allow a privileged user to potentially enable escalation of privilege via local access.,"{""rootcause"": ""Improper input validation"", ""weakness"": """", ""impact"": ""escalation of privilege"", ""vector"": ""local access"", ""attacker"": ""privileged user"", ""product"": ""Intel(R) NUC Laptop Kits"", ""version"": ""before version BC0076"", ""component"": ""firmware""}"
CA Automic Automation 12.2 and 12.3 contain an insufficient input validation vulnerability in the Automic agent that could allow a remote attacker to potentially execute arbitrary code.,"{""rootcause"": ""insufficient input validation"", ""weakness"": """", ""impact"": ""execute arbitrary code"", ""vector"": """", ""attacker"": """", ""product"": ""CA Automic Automation"", ""version"": ""12.2 and 12.3"", ""component"": ""Automic agent""}"
CA Automic Automation 12.2 and 12.3 contain an insufficient input validation vulnerability in the Automic agent that could allow a remote attacker to potentially execute arbitrary code.,"{""rootcause"": ""insufficient input validation"", ""weakness"": """", ""impact"": ""execute arbitrary code"", ""vector"": """", ""attacker"": """", ""product"": ""CA Automic Automation"", ""version"": ""12.2 and 12.3"", ""component"": ""Automic agent""}"
 An input validation vulnerability exists in the Monitor Pro interface of MicroSCADA Pro and MicroSCADA X SYS600. An authenticated user can launch an administrator level remote code execution irrespective of the authenticated user's role. ,"{""rootcause"": ""input validation vulnerability"", ""weakness"": """", ""impact"": ""administrator level remote code execution"", ""vector"": """", ""attacker"": """", ""product"": [""MicroSCADA Pro"", ""MicroSCADA X SYS600""], ""version"": """", ""component"": ""Monitor Pro interface""}"
Improper input validation in the Intel(R) SUR software before version 2.4.8902 may allow an unauthenticated user to potentially enable escalation of privilege via network access.,"{""rootcause"": ""Improper input validation"", ""weakness"": """", ""impact"": ""escalation of privilege"", ""vector"": ""network access"", ""attacker"": ""unauthenticated user"", ""product"": ""Intel(R) SUR software"", ""version"": ""before version 2.4.8902"", ""component"": """"}"
"A lack of length validation in GitLab CE/EE affecting all versions from 12.4 before 15.6.7, 15.7 before 15.7.6, and 15.8 before 15.8.1 allows an authenticated attacker to create a large Issue description via GraphQL which, when repeatedly requested, saturates CPU usage.","{""rootcause"": ""lack of length validation"", ""weakness"": """", ""impact"": ""saturates CPU usage"", ""vector"": ""large Issue description via GraphQL"", ""attacker"": ""authenticated attacker"", ""product"": ""GitLab CE/EE"", ""version"": [""all versions from 12.4 before 15.6.7"", ""15.7 before 15.7.6"", ""15.8 before 15.8.1""], ""component"": """"}"
"Improper input validation in BIOS firmware for some Intel(R) NUC Boards, Intel(R) NUC Kits before version TY0070 may allow a privileged user to potentially enable escalation of privilege via local access.","{""rootcause"": ""Improper input validation"", ""weakness"": """", ""impact"": ""escalation of privilege"", ""vector"": ""local access"", ""attacker"": ""privileged user"", ""product"": [""Intel(R) NUC Boards"", ""Intel(R) NUC Kits""], ""version"": ""before version TY0070"", ""component"": ""BIOS firmware""}"
IBM CICS TX 11.1 could allow a local user to impersonate another legitimate user due to improper input validation. IBM X-Force ID: 229338.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""impersonate another legitimate user"", ""vector"": """", ""attacker"": """", ""product"": ""IBM CICS TX"", ""version"": ""11.1"", ""component"": """"}"
Improper input validation in the firmware for some Intel(R) NUC Laptop Kits before version BC0076 may allow a privileged user to potentially enable escalation of privilege via physical access.,"{""rootcause"": ""Improper input validation"", ""weakness"": """", ""impact"": ""escalation of privilege"", ""vector"": ""physical access"", ""attacker"": ""privileged user"", ""product"": ""Intel(R) NUC Laptop Kits"", ""version"": ""before version BC0076"", ""component"": ""firmware""}"
"IBM API Connect 10.0.0.0 through 10.0.5.0, 10.0.1.0 through 10.0.1.7, and 2018.4.1.0 through 2018.4.1.20 is vulnerable to External Service Interaction attack, caused by improper validation of user-supplied input. A remote attacker could exploit this vulnerability to induce the application to perform server-side DNS lookups or HTTP requests to arbitrary domain names. By submitting suitable payloads, an attacker can cause the application server to attack other systems that it can interact with. IBM X-Force ID: 230264.","{""rootcause"": ""improper validation of user-supplied input"", ""weakness"": """", ""impact"": ""perform server-side DNS lookups or HTTP requests to arbitrary domain names"", ""vector"": """", ""attacker"": """", ""product"": ""IBM API Connect"", ""version"": [""10.0.0.0 through 10.0.5.0"", ""10.0.1.0 through 10.0.1.7"", ""2018.4.1.0 through 2018.4.1.20""], ""component"": """"}"
 Dell PowerEdge BIOS and Dell Precision BIOS contain an improper input validation vulnerability. A local authenticated malicious user may potentially exploit this vulnerability by manipulating an SMI to cause a denial of service during SMM. ,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""denial of service"", ""vector"": ""manipulating an SMI"", ""attacker"": ""local authenticated malicious user"", ""product"": [""Dell PowerEdge BIOS"", ""Dell Precision BIOS""], ""version"": """", ""component"": """"}"
 Dell BIOS contains an improper input validation vulnerability. A local authenticated malicious user may potentially exploit this vulnerability by using an SMI to gain arbitrary code execution in SMRAM. ,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""gain arbitrary code execution in SMRAM"", ""vector"": ""SMI"", ""attacker"": ""local authenticated malicious user"", ""product"": ""Dell BIOS"", ""version"": """", ""component"": """"}"
 Dell iDRAC9 version 6.00.02.00 and prior contain an improper input validation vulnerability in Racadm when the firmware lock-down configuration is set. A remote high privileged attacker could exploit this vulnerability to bypass the firmware lock-down configuration and perform a firmware update. ,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": [""bypass the firmware lock-down configuration"", ""perform a firmware update""], ""vector"": """", ""attacker"": """", ""product"": ""Dell iDRAC9"", ""version"": ""6.00.02.00 and prior"", ""component"": ""Racadm""}"
 Dell iDRAC8 version 2.83.83.83 and prior contain an improper input validation vulnerability in Racadm when the firmware lock-down configuration is set. A remote high privileged attacker could exploit this vulnerability to bypass the firmware lock-down configuration and perform a firmware update. ,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": [""bypass the firmware lock-down configuration"", ""perform a firmware update""], ""vector"": """", ""attacker"": """", ""product"": ""Dell iDRAC8"", ""version"": ""2.83.83.83 and prior"", ""component"": ""Racadm""}"
Insufficient data validation in File System API in Google Chrome prior to 106.0.5249.62 allowed a remote attacker to bypass File System restrictions via a crafted HTML page and malicious file. (Chromium security severity: Low),"{""rootcause"": ""Insufficient data validation"", ""weakness"": """", ""impact"": ""bypass File System restrictions"", ""vector"": ""crafted HTML page and malicious file"", ""attacker"": ""remote attacker"", ""product"": ""Google Chrome"", ""version"": ""prior to 106.0.5249.62"", ""component"": ""File System API""}"
" Dell Rugged Control Center, versions prior to 4.5, contain an Improper Input Validation in the Service EndPoint. A Local Low Privilege attacker could potentially exploit this vulnerability, leading to an Escalation of privileges. ","{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""Escalation of privileges"", ""vector"": """", ""attacker"": """", ""product"": ""Dell Rugged Control Center"", ""version"": ""versions prior to 4.5"", ""component"": ""Service EndPoint""}"
 Prior Dell BIOS versions contain an improper input validation vulnerability. A local authenticated malicious user may potentially exploit this vulnerability by using an SMI to gain arbitrary code execution in SMRAM. ,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""gain arbitrary code execution in SMRAM"", ""vector"": ""SMI"", ""attacker"": ""local authenticated malicious user"", ""product"": ""Dell BIOS"", ""version"": ""Prior versions"", ""component"": """"}"
"NVIDIA GPU Display Driver for Windows contains a vulnerability in the kernel mode layer (nvlddmkm.sys) handler, where improper input validation of a display-related data structure may lead to denial of service.","{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""denial of service"", ""vector"": """", ""attacker"": """", ""product"": ""NVIDIA GPU Display Driver for Windows"", ""version"": """", ""component"": ""kernel mode layer (nvlddmkm.sys) handler""}"
A CWE-20: Improper Input Validation vulnerability exists that could cause the device watchdog function to be disabled if the attacker had access to privileged user credentials. Affected Products: Easergy P5 (V01.401.102 and prior),"{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""disable device watchdog function"", ""vector"": """", ""attacker"": """", ""product"": ""Easergy P5"", ""version"": ""V01.401.102 and prior"", ""component"": """"}"
"Passage Drive versions v1.4.0 to v1.5.1.0 and Passage Drive for Box version v1.0.0 contain an insufficient data verification vulnerability for interprocess communication. By running a malicious program, an arbitrary OS command may be executed with LocalSystem privilege of the Windows system where the product is running.","{""rootcause"": ""insufficient data verification"", ""weakness"": """", ""impact"": ""execute arbitrary OS command"", ""vector"": ""malicious program"", ""attacker"": """", ""product"": [""Passage Drive"", ""Passage Drive for Box""], ""version"": [""v1.4.0 to v1.5.1.0"", ""v1.0.0""], ""component"": """"}"
An improper input validation in NI System Configuration Manager before 22.5 may allow a privileged user to potentially enable escalation of privilege via local access.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""escalation of privilege"", ""vector"": ""local access"", ""attacker"": ""privileged user"", ""product"": ""NI System Configuration Manager"", ""version"": ""before 22.5"", ""component"": """"}"
"Adobe Acrobat Reader versions 22.001.20169 (and earlier), 20.005.30362 (and earlier) and 17.012.30249 (and earlier) are affected by an Improper Input Validation vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.","{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""arbitrary code execution"", ""vector"": ""malicious file"", ""attacker"": """", ""product"": ""Adobe Acrobat Reader"", ""version"": [""22.001.20169 (and earlier)"", ""20.005.30362 (and earlier)"", ""17.012.30249 (and earlier)""], ""component"": """"}"
"Adobe Acrobat Reader versions 22.001.20169 (and earlier), 20.005.30362 (and earlier) and 17.012.30249 (and earlier) are affected by an Improper Input Validation vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to bypass mitigations such as ASLR. Exploitation of this issue requires user interaction in that a victim must open a malicious file.","{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": [""disclosure of sensitive memory"", ""bypass mitigations such as ASLR""], ""vector"": ""malicious file"", ""attacker"": """", ""product"": ""Adobe Acrobat Reader"", ""version"": [""22.001.20169 (and earlier)"", ""20.005.30362 (and earlier)"", ""17.012.30249 (and earlier)""], ""component"": """"}"
 IBM Cloud Pak for Security (CP4S) 1.10.0.0 through 1.10.2.0 could allow an authenticated user to obtain highly sensitive information or perform unauthorized actions due to improper input validation. IBM X-Force ID: 233777. ,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": [""obtain highly sensitive information"", ""perform unauthorized actions""], ""vector"": """", ""attacker"": """", ""product"": ""IBM Cloud Pak for Security (CP4S)"", ""version"": ""1.10.0.0 through 1.10.2.0"", ""component"": """"}"
Adobe Illustrator versions 26.4 (and earlier) and 25.4.7 (and earlier) are affected by an Improper Input Validation vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file. requires user interaction in that a victim must open a malicious file.,"{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""arbitrary code execution"", ""vector"": ""malicious file"", ""attacker"": """", ""product"": ""Adobe Illustrator"", ""version"": [""26.4 (and earlier)"", ""25.4.7 (and earlier)""], ""component"": """"}"
Adobe Illustrator versions 26.4 (and earlier) and 25.4.7 (and earlier) are affected by an Improper Input Validation vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,"{""rootcause"": ""Improper Input Validation"", ""weakness"": """", ""impact"": ""arbitrary code execution"", ""vector"": ""malicious file"", ""attacker"": """", ""product"": ""Adobe Illustrator"", ""version"": [""26.4 (and earlier)"", ""25.4.7 (and earlier)""], ""component"": """"}"
The facial recognition module has a vulnerability in input validation.Successful exploitation of this vulnerability may affect data confidentiality.,"{""rootcause"": ""input validation vulnerability"", ""weakness"": """", ""impact"": ""affect data confidentiality"", ""vector"": """", ""attacker"": """", ""product"": """", ""version"": """", ""component"": ""facial recognition module""}"
Huawei Aslan Children's Watch has an improper input validation vulnerability. Successful exploitation may cause the watch's application service abnormal.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""watch's application service abnormal"", ""vector"": """", ""attacker"": """", ""product"": ""Huawei Aslan Children's Watch"", ""version"": """", ""component"": """"}"
ChangingTech MegaServiSignAdapter component has a vulnerability of improper input validation. An unauthenticated remote attacker can exploit this vulnerability to access and modify HKEY_CURRENT_USER subkey (ex: AutoRUN) in Registry where malicious scripts can be executed to take control of the system or to terminate the service.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": [""access and modify HKEY_CURRENT_USER subkey in Registry"", ""execute malicious scripts"", ""take control of the system"", ""terminate the service""], ""vector"": """", ""attacker"": ""unauthenticated remote attacker"", ""product"": ""ChangingTech MegaServiSignAdapter"", ""version"": """", ""component"": """"}"
"GLPI stands for Gestionnaire Libre de Parc Informatique. GLPI is a Free Asset and IT Management Software package that provides ITIL Service Desk features, licenses tracking and software auditing. Users may be able to inject custom fields values in `mailto` links. This issue has been patched, please upgrade to version 10.0.4. There are currently no known workarounds.","{""rootcause"": """", ""weakness"": """", ""impact"": ""inject custom fields values in mailto links"", ""vector"": """", ""attacker"": """", ""product"": ""GLPI"", ""version"": ""prior to 10.0.4"", ""component"": """"}"
Improper input validation vulnerability in DualOutFocusViewer prior to SMR Nov-2022 Release 1 allows local attacker to perform an arbitrary code execution.,"{""rootcause"": ""Improper input validation"", ""weakness"": """", ""impact"": ""arbitrary code execution"", ""vector"": """", ""attacker"": ""local attacker"", ""product"": ""DualOutFocusViewer"", ""version"": ""prior to SMR Nov-2022 Release 1"", ""component"": """"}"
